id,name,genre,album,popularity,duration_ms,explicit,Artist_1,Artist_2,Artist_3,Artist_4,Artist_5,Artist_6,Artist_7,Artist_8,Artist_9,Artist_10,Artist_11
53PpijFATt35Zxfl6LTxoK,Leão,sertanejo,Decretos Reais,65,166774,FALSE,Marília Mendonça,None,None,None,None,None,None,None,None,None,None
2BSWl7MeSE5kuHEZOcmqYY,Sertanejo,sertanejo,Música na Tv,0,238500,FALSE,Luis Dillah,None,None,None,None,None,None,None,None,None,None
3dYjFvyv4rrjq4o83qyE9e,Sertanejo Nato,sertanejo,Sertanejo Nato,27,173748,FALSE,Cesinha e Matheus,None,None,None,None,None,None,None,None,None,None
3PH1nUysW7ybo3Yu8sqlPN,Seu Brilho Sumiu - Ao Vivo,sertanejo,"Let's Bora, Vol. 2",64,168840,FALSE,Israel & Rodolffo,Mari Fernandez,None,None,None,None,None,None,None,None,None
2VXZW3WKhzE39yQNZWFZ0B,Sertanejo,sertanejo,Um trombone no forró,0,222772,FALSE,Jacinto Limeira,None,None,None,None,None,None,None,None,None,None
2tGoASmENRR5LR0MmkNGIv,Sertanejo de coração (Participação especial de Bruno & Marrone),sertanejo,Meu reino encantado III,27,262213,FALSE,Daniel,Bruno & Marrone,None,None,None,None,None,None,None,None,None
0HlioiDYWAqP6p73XFUOP7,Manda um Oi - Ao Vivo,sertanejo,Deu Rolo de Novo,68,166490,FALSE,Guilherme & Benuto,Simone Mendes,None,None,None,None,None,None,None,None,None
67aFordR7aEr2OcdmiAc3O,Sertanejo,sertanejo,"A Porteira Esta Aberta! - Sistema Bruto - Vol, 1",2,209373,FALSE,Peão Carreiro e Praense,None,None,None,None,None,None,None,None,None,None
1WXv7fy96y54iXVQxUM9U3,Sertanejo Solitário,sertanejo,"Lado A, Lado B",25,237853,FALSE,João Carreiro & Capataz,None,None,None,None,None,None,None,None,None,None
7DkhndGTKaqkFxxKN7XlAh,Manda um Oi - Ao Vivo,sertanejo,Manda um Oi,65,166490,FALSE,Guilherme & Benuto,Simone Mendes,None,None,None,None,None,None,None,None,None
1p1ZPAtVQfcxFfwg84qzuI,Sertanejo,sertanejo,Que Nem Eu,0,209106,FALSE,Luis Dillah,Edson Denizard,None,None,None,None,None,None,None,None,None
5SrDhKucxH1zQb8rmJN9G1,Sertanejo Automotivo 1.0 (Remix),sertanejo,Sertanejo Automotivo 1.0,25,177230,TRUE,Mc Tato,MC K.K,MARIHANNA,Love Funk,DJ Hunter,WZ Beat,None,None,None,None,None
2IDf0IZ9dfw0uDYV2n1bJc,DEJA VU,sertanejo,DEJA VU,68,199827,FALSE,Luan Santana,Ana Castela,None,None,None,None,None,None,None,None,None
2MZlBXOQ7YpoTOvIxnrsSW,Sertanejo,sertanejo,Sertanejo,3,197093,FALSE,Antônio Brother,None,None,None,None,None,None,None,None,None,None
08gW3ytnYk05Tosk6yQ77X,Com ou Sem Mim - Sertanejo,sertanejo,Resenha no Bar,23,178090,FALSE,Rodrigo Sbardelatti,None,None,None,None,None,None,None,None,None,None
3wGCPlQ2wuOldRAyikdyWh,Traindo No Escuro - Ao Vivo,sertanejo,Traindo No Escuro,68,202561,FALSE,Clayton & Romário,Simone Mendes,None,None,None,None,None,None,None,None,None
01ubZNFx8DTHM91K1xgzPf,Sertanejo,sertanejo,A Passeio,0,149586,FALSE,Porcas Borboletas,None,None,None,None,None,None,None,None,None,None
5qZpfGE2BobLKP3d3BXntW,Vinheta Bate Papo Sertanejo 2,sertanejo,Vinheta Bate Papo Sertanejo 2,22,73179,FALSE,Word Hits,None,None,None,None,None,None,None,None,None,None
0redQHBfejmPUhonR5ppGC,Duas Três,sertanejo,Duas Três,67,156942,FALSE,Guilherme & Benuto,Ana Castela,Adriano Rhod,None,None,None,None,None,None,None,None
4xs2UaAQLZ5vFJLq2h5Zhq,Sertanejo,sertanejo,Só Modão Vol. 2,0,207600,FALSE,Carlão Bueno,Zé Marcos,None,None,None,None,None,None,None,None,None
0zoPRt1DSgIQSf1c1shbHd,O Gavião / Pode Chorar / Voa Beija Flor - Pot-Pourri Sertanejo,sertanejo,Resenha no Bar,18,285354,FALSE,Rodrigo Sbardelatti,None,None,None,None,None,None,None,None,None,None
4uqJelb9THHmJ3OCohg4ZJ,Nosso Quadro,sertanejo,Nosso Quadro,58,173698,FALSE,AgroPlay,Ana Castela,None,None,None,None,None,None,None,None,None
15njOsmbNG9H8yhPkISRWe,Sertanejo,sertanejo,"Clássicos Da Música Caipira, Vol. 1",0,389760,FALSE,Peão Carreiro & Praense,None,None,None,None,None,None,None,None,None,None
0yZpRPOOgwI8iUwrwYnKtS,The club hits of today will be the show tunes of tomorrow,show-tunes,"Probably Nothing, Possibly Everything",20,71010,TRUE,Pat The Bunny,None,None,None,None,None,None,None,None,None,None
57Pk2GU0ABFYBbbcgYxqki,"Popular - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,49,224386,FALSE,Stephen Schwartz,Kristin Chenoweth,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None,None
0FD6tpo88qkJmdaAyvR1yU,"One Short Day - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,44,183853,FALSE,Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None
5GL9ALxjPKpolgUxQnrAr1,I'm a Martian,show-tunes,Merrie Melodies,30,70061,FALSE,Marvin the Martian,None,None,None,None,None,None,None,None,None,None
3D4J0o9w44QKFrBrYrSVJY,What Comes Next?,show-tunes,Hamilton,57,99343,FALSE,Jonathan Groff,None,None,None,None,None,None,None,None,None,None
2oMCHQh9SuyzGPl4Qw6jwl,The World Will Know,show-tunes,Newsies,43,248765,FALSE,Jeremy Jordan,Newsies Original Broadway Cast,None,None,None,None,None,None,None,None,None
0gMW8XpPFPjoApDii5Tj1u,Waving Through A Window,show-tunes,Dear Evan Hansen,55,236360,FALSE,Ben Platt,Original Broadway Cast of Dear Evan Hansen,None,None,None,None,None,None,None,None,None
2fos7qVkEFxPREMUUOnm3l,Singing In the Shower,show-tunes,Workout Tunes,28,203490,FALSE,Veronica Jax,None,None,None,None,None,None,None,None,None,None
3cGmUgp7hF5Eb8NyuEmtCA,Overture/And All That Jazz,show-tunes,Chicago - Music From The Miramax Motion Picture,46,364360,FALSE,Catherine Zeta-Jones,Renée Zellweger,Taye Diggs,None,None,None,None,None,None,None,None
184HGdGIscUiPbDuqbvHuN,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,53,353920,FALSE,Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None
3EbijO6ypCV40Nn9HPrF9R,"Show You Love - From ""Beauty And The Beet"" Soundtrack",show-tunes,Beauty And The Beet,13,195013,FALSE,VeggieTales,None,None,None,None,None,None,None,None,None,None
6OG1S805gIrH5nAQbEOPY3,You'll Be Back,show-tunes,Hamilton,64,208321,FALSE,Jonathan Groff,Original Broadway Cast of Hamilton,None,None,None,None,None,None,None,None,None
1tlfh7RSe2T39byWWM8J2L,"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,39,50173,FALSE,Stephen Schwartz,Kristin Chenoweth,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None,None
3raXh0ZKJ5sW0Rldq2y2lj,Jeopardy Main Tv Show Theme,show-tunes,"Tunes Now: Themes, Vol. 2",20,31947,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
1bpnYrDCforv9ctJMzJRV8,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,52,353920,FALSE,Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None
4dNuWYZhWK0QhLUjQLGRkE,Brooklyn's Here,show-tunes,Newsies,39,113473,FALSE,Newsies Original Broadway Cast,Tommy Bracco,None,None,None,None,None,None,None,None,None
7053iS2awtL0WbP9VhdXXy,Show Tunes,show-tunes,Hwy 90,0,224024,TRUE,EKwesco,Casey Nimbu$,Malik Q,None,None,None,None,None,None,None,None
7HALdan8lALluglk1uW8Eq,Fart Fashion Show,show-tunes,Fart Tunes,12,88081,FALSE,Mr Farts,None,None,None,None,None,None,None,None,None,None
0LgODbepSswNlLUK8EEH8v,Anything Goes,show-tunes,Anything Goes,39,348253,FALSE,Sutton Foster,Anything Goes New Broadway Company Orchestra,None,None,None,None,None,None,None,None,None
7goE6wDBvkZoeWrFm0EdCg,You Can't Stop The Beat,show-tunes,Hairspray,53,324706,FALSE,Elijah Kelley,John Travolta,Queen Latifah,Nikki Blonsky,Zac Efron,Amanda Bynes,Motion Picture Cast of Hairspray,None,None,None,None
5tss1t3JPChGNjNa7jPoQe,Tv Show Theme from ''the Mentalist'',show-tunes,"Tunes Now: Hits, Vol. 10",12,68675,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
623THJKYEnBE8Sq9akV5eG,Show Tunes,show-tunes,Notes To Self,0,140094,TRUE,J.C. Owenz,None,None,None,None,None,None,None,None,None,None
7BYVb8ueEqGvcnPJWXihSt,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,38,211573,FALSE,Stephen Schwartz,Idina Menzel,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None,None
0yPTvfkRZVkzuPVohGsWIZ,Magnum P.i. (Theme from ''magnum P.i.''),show-tunes,Tunes Now: Show Tunes,14,209737,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
0XoVXIggK81o9urLqFc161,Good Morning Baltimore,show-tunes,Hairspray,51,234093,FALSE,Nikki Blonsky,Motion Picture Cast of Hairspray,None,None,None,None,None,None,None,None,None
6qkPk5xE1H94fFYfgRcDBt,A Musical,show-tunes,Something Rotten!,37,467906,FALSE,Brad Oscar,Brian D'Arcy James,'Something Rotten' Ensemble,Wayne Kirkpatrick,Karey Kirkpatrick,None,None,None,None,None,None
1DbFDSgAGaM4QXYmNO54Jm,Mork and Mindy Main Tv Show Theme,show-tunes,"Tunes Now: Themes, Vol. 2",11,74710,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
1s3o5GqisqVCKRiCG2gJSN,"Oh, The Thinks You Can Think - Original Broadway Cast Recording",show-tunes,Seussical,32,231640,FALSE,Lynn Ahrens,Stephen Flaherty,David Shiner,None,None,None,None,None,None,None,None
5XbYj1hE7I9LIWoGVBdYbF,Bonanza Main Tv Show Theme,show-tunes,"Tunes Now: Themes, Vol. 2",10,39601,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
1oTLAGqjOZpkQ41Wr8UqSy,Chitty Chitty Bang Bang: Chitty Chitty Bang Bang,show-tunes,Chitty Chitty Bang Bang,31,138240,FALSE,Richard M. Sherman,Robert B. Sherman,Michael Ball,Emma Williams,George Gillies,Carrie Fletcher,Robert Scott,None,None,None,None
1LtS82TmbO0SojcoJvOxE7,Bugler's Dream (Original Olympics Opening Ceremony Theme),show-tunes,Tunes Now: Show Tunes V2,11,41273,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
0fH5j1WldIZXbycGSnHA9h,"One Short Day - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,34,183853,FALSE,Stephen Schwartz,Kristin Chenoweth,Idina Menzel,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None
68vmsStm9GfHlvWSaAnieU,Meditative Shower Melodies,show-tunes,Shower Serenity Symphony,10,124624,FALSE,Tranquil Bath Tunes,None,None,None,None,None,None,None,None,None,None
55dcu9Iz7r58VEmTqk4LP4,"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,44,211573,FALSE,Stephen Schwartz,Idina Menzel,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None,None
6Jike9RbNOGu0cAubXJ6PF,Suppertime,show-tunes,Little Shop Of Horrors - New Broadway Cast,30,149346,FALSE,Soundtrack/Cast Album,None,None,None,None,None,None,None,None,None,None
5HzV57Cc4id8bLDAw6w3av,Some Like It Hot (From ''Some Like It Hot'') [Made Famous By Marilyn Monroe],show-tunes,Tunes Now: Show Tunes V2,10,79334,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
3SnXIPWciHwAS04oKdPC0l,Seasons of Love - From the Motion Picture RENT,show-tunes,Seasons of Love,46,183546,FALSE,Cast Of Rent,None,None,None,None,None,None,None,None,None,None
1QeLYwJk0KrPHX1KPea4Oo,Somewhere That's Green,show-tunes,Little Shop Of Horrors - New Broadway Cast,34,250506,FALSE,Soundtrack/Cast Album,None,None,None,None,None,None,None,None,None,None
39oo3E6ig9KU61yZ2XXAUe,Grilled Cheese (feat. Billy West),show-tunes,Merrie Melodies,19,77983,FALSE,Elmer Fudd,Billy West,None,None,None,None,None,None,None,None,None
5HZCMnScUwekum55mcRdjK,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",show-tunes,Wicked,45,178760,FALSE,Stephen Schwartz,Idina Menzel,Stephen Oremus,Alex Lacamoire,None,None,None,None,None,None,None
1mGnIAxWGb2DBnlqwCqOuO,Prologue: Into The Woods,show-tunes,Into the Woods,31,718600,FALSE,Original Broadway Cast of Into the Woods,None,None,None,None,None,None,None,None,None,None
2BxXhqgYx9lEZdJipB2EqS,Show Me The Way - Live,show-tunes,Throwback Tunes: Classic Rock,14,278816,FALSE,Peter Frampton,None,None,None,None,None,None,None,None,None,None
4iAfHjwc9oAIXEXwYba8dG,Welcome To The 60's,show-tunes,Hairspray,43,312933,FALSE,Nikki Blonsky,John Travolta,Motion Picture Cast of Hairspray,None,None,None,None,None,None,None,None
1mOzw85duE3UegWXtoQB4s,The Show Must Go On - Original Film Version,show-tunes,Moulin Rouge 2,31,184186,FALSE,Jim Broadbent,Nicole Kidman,Anthony Weigh,None,None,None,None,None,None,None,None
0vatWsX7RSNbNQpQJWxRMn,Shower Serenity Symphony,show-tunes,Shower Serenity Symphony,14,125995,FALSE,Tranquil Bath Tunes,None,None,None,None,None,None,None,None,None,None
0pB7Zi5EG1bKhGh01LSQ01,"Mama, I'm a Big Girl Now",show-tunes,Hairspray,30,198333,FALSE,Marissa Jaret Winokur,Laura Bell Bundy,Kerry Butler,Hairspray Ensemble,Original Broadway Cast of Hairspray,None,None,None,None,None,None
2nsLIrGIYosAoS9EJ4vjVQ,Boardwalk Empire Theme (Straight Up & Down) [main Tv Show Theme],show-tunes,"Tunes Now: Themes, Vol. 2",15,94093,FALSE,Toners,None,None,None,None,None,None,None,None,None,None
2dID0sfihq1i6NzMV9Anv1,And Then There Were None - Original Broadway Cast Recording/2006,show-tunes,Spring Awakening,31,256173,TRUE,John Gallagher Jr.,Brian Johnson,Jonathan B. Wright,Gideon Glick,Skylar Astin,Jonathan Groff,None,None,None,None,None
2evbZdRlvauZBEOEjNYHjx,Puttin' on the Ritz (Puttin' on the Ritz),show-tunes,Show Tunes of the 1920's Vol. 2,14,168946,FALSE,Leo Reisman & His Orchestra,None,None,None,None,None,None,None,None,None,None
1AD6IcfzMTyQGrNsH37SMV,Something To Believe In,show-tunes,Newsies,38,211704,FALSE,Jeremy Jordan,Kara Lindsay,None,None,None,None,None,None,None,None,None
4dEihUMskQVhxeVIvJjR5B,Singer Songwriter,singer-songwriter,The Stand Ins,20,229666,FALSE,Okkervil River,None,None,None,None,None,None,None,None,None,None
4qd9143Nzjhf6fJPnE3X8r,Singer Songwriter (feat. EZ Kim),singer-songwriter,Maze Garden,19,240072,FALSE,CRUCiAL STAR,EZ Kim,None,None,None,None,None,None,None,None,None
3qH0m7wpuzGNbsMuM4EEcP,Morning Song,singer-songwriter,Pieces Of You,32,215840,FALSE,Jewel,None,None,None,None,None,None,None,None,None,None
4DWSITIa6rcYGVvMZzhnv3,Sing the Singer/Songwriter Song,singer-songwriter,And the Ringmaster Is Pleased to Introduce...,22,102613,FALSE,A Verbal Equinox,None,None,None,None,None,None,None,None,None,None
3Bw4udoqLBBDpEMJgMt9Um,Angel Standing By,singer-songwriter,Lullaby,35,165986,FALSE,Jewel,None,None,None,None,None,None,None,None,None,None
5xutHXpoqLI3DjXI4f0pqi,Singer-songwriter,singer-songwriter,Enjoyable Time in a Cafe,0,78143,FALSE,Fantastico Ensemble,None,None,None,None,None,None,None,None,None,None
3AzocTnHsK24icENzqKL7m,Whisper of the Echo (Gefühlvolle Singer-Songwriter Ballade),singer-songwriter,Whisper of the Echo,0,239999,FALSE,VibeVista,None,None,None,None,None,None,None,None,None,None
3uuxgaAk5CgNXUkxpdb1YK,The Day We Fell in Love,singer-songwriter,Singer Songwriter 5,30,169377,FALSE,Nick Kingsley,James Grinder,None,None,None,None,None,None,None,None,None
6sPBFfag3sL83mHKhzUxKC,Strandserenade (Poetische Singer-Songwriter Ballade am Meer),singer-songwriter,Strandserenade,0,236439,FALSE,VibeVista,None,None,None,None,None,None,None,None,None,None
04EK0WBY4tOkCo5sJTqjxU,Hope You Think of Me,singer-songwriter,Singer Songwriter 5,22,162340,FALSE,Bleeding Fingers,None,None,None,None,None,None,None,None,None,None
3n1xV4Q4IjJgssHYqC5xJH,Bored,singer-songwriter,Pop & Indie Singer-Songwriter,25,180933,FALSE,Billie Eilish,None,None,None,None,None,None,None,None,None,None
2JWSJruU0fLaNN3fqrLGwV,The Singer Addresses His Audience,singer-songwriter,"What A Terrible World, What A Beautiful World",20,282986,FALSE,The Decemberists,None,None,None,None,None,None,None,None,None,None
7tTrTvxzNAXnnsWp0Actc6,Losing You,singer-songwriter,Singer Songwriter 5,21,164241,FALSE,Bleeding Fingers,None,None,None,None,None,None,None,None,None,None
28zSrc22pN7CSv01aKVxvg,Singer-Songwriter,singer-songwriter,Small Reveal,10,174413,FALSE,Aidan Knight,None,None,None,None,None,None,None,None,None,None
7B5HaMKkrDyuF3vEvBswqt,Wait,singer-songwriter,Fumbling Towards Ecstasy,29,249640,FALSE,Sarah McLachlan,None,None,None,None,None,None,None,None,None,None
5YAPFqgUqfm2v0xcImzBcH,3 Minute Song,singer-songwriter,Christian Music's Best - Singer-Songwriters,13,179337,FALSE,Josh Wilson,None,None,None,None,None,None,None,None,None,None
080wwPmviKIpHDjDifzlvs,I'm Sensitive,singer-songwriter,Pieces Of You,29,176693,FALSE,Jewel,None,None,None,None,None,None,None,None,None,None
2Zig3M77yerwb0YFRdLHgV,Be Happy for Me,singer-songwriter,Singer-Songwriter,10,208138,FALSE,The Kinnardlys,None,None,None,None,None,None,None,None,None,None
1UXHK1EVHQj1o4EF6Q4zmb,Song For My Father,singer-songwriter,Shine On,33,196933,FALSE,Sarah McLachlan,None,None,None,None,None,None,None,None,None,None
6XwOAseItm364tMGDx7UuL,"I miss you, I’m sorry",singer-songwriter,Pop & Indie Singer-Songwriter,14,167538,FALSE,Gracie Abrams,None,None,None,None,None,None,None,None,None,None
2FbvAi2JKjQ9ZqmDvSGSzq,Sound & Light,singer-songwriter,Sound & Light,16,203733,FALSE,The Singer and the Songwriter,None,None,None,None,None,None,None,None,None,None
1mIvpZc5QwqKduFv3ecM2P,"가자, 밤으로",singer-songwriter,"가자, 밤으로",9,257837,FALSE,K.Y.C Singer-songwriter,None,None,None,None,None,None,None,None,None,None
60X8hU3xal7nh9NSRAzRsM,Song in Stone,singer-songwriter,Beast Epic,30,201609,FALSE,Iron & Wine,None,None,None,None,None,None,None,None,None,None
2muWU1VkeVPQdqz4e8uaXT,니가 나를 떠난 날,singer-songwriter,"가자, 밤으로",8,234705,FALSE,K.Y.C Singer-songwriter,None,None,None,None,None,None,None,None,None,None
07ItvNMIe1xdbqy8xrbHV1,The Songwriter,singer-songwriter,God's Favorite Customer,22,225840,FALSE,Father John Misty,None,None,None,None,None,None,None,None,None,None
5DwydO1c6XwTKCW8Y2r28V,Songwriter,singer-songwriter,Days Like This,21,171333,FALSE,Van Morrison,None,None,None,None,None,None,None,None,None,None
2GVvI0L4ejlrUH7HHwYiBU,Gold,singer-songwriter,Singer Songwriter: Indie Pop,46,185071,FALSE,Tolan Shaw,None,None,None,None,None,None,None,None,None,None
7mls0BUia2WSmSTA3ohDf7,I’m Sorry,singer-songwriter,Singer Songwriter 5,16,157943,FALSE,Nick Kingsley,James Grinder,None,None,None,None,None,None,None,None,None
0RRh8TchxnFLhz3oLCYXdu,Never Seen Nothing Like You,singer-songwriter,Singer-Songwriter 2,15,230249,FALSE,Nate Highfield,None,None,None,None,None,None,None,None,None,None
4LWrnnStSFx4dsiVLsgPun,Out of the Blue,singer-songwriter,Songs I Wrote,36,216661,FALSE,Stu Larsen,None,None,None,None,None,None,None,None,None,None
0LaQWKAaWuLWQmD3kwwvCr,It's All Good,singer-songwriter,Singer-Songwriter 2,11,240047,FALSE,Kyle Tredway,None,None,None,None,None,None,None,None,None,None
6fcRYxHcr2E7nTmiNMHZDa,Your Mind,singer-songwriter,"가자, 밤으로",5,270857,FALSE,K.Y.C Singer-songwriter,None,None,None,None,None,None,None,None,None,None
60JIZke8vp160M9H3AD1uV,Take A Drink,singer-songwriter,Distant Dreams,22,77557,FALSE,SingerGee$,None,None,None,None,None,None,None,None,None,None
6bgTlI3zvwHQdpEngD2QuO,When It’s Good,singer-songwriter,Songwriter Pop,26,146389,FALSE,Bleeding Fingers,None,None,None,None,None,None,None,None,None,None
4N9qlZyxlFudl25BjoL0Iy,Never Meant to Be,singer-songwriter,Night Flyer: The Singer Songwriter Collection,21,247253,FALSE,Tony Rice,None,None,None,None,None,None,None,None,None,None
2Jd3NwcCsiafMMMgv26XGa,Songs That She Sang In The Shower - 2023 Remaster,singer-songwriter,Southeastern,20,238560,FALSE,Jason Isbell,None,None,None,None,None,None,None,None,None,None
0TwCxME0bZYncoqHHF9sSg,Comfortably Numb,singer-songwriter,My Better Self,23,326173,FALSE,Dar Williams,None,None,None,None,None,None,None,None,None,None
7br6QldlHATrpNjsQ8zZeU,Won't Be the Same,singer-songwriter,Singer-Songwriter,9,206112,FALSE,Billy the Kid,None,None,None,None,None,None,None,None,None,None
5R4fZZH6sfq0ctdU2oAjsw,The Work,singer-songwriter,The Work,17,269213,FALSE,The Singer and the Songwriter,None,None,None,None,None,None,None,None,None,None
5i1ehnzaCkj0uxprlwKtIl,Barrooms to Bedrooms,singer-songwriter,The Singer the Songwriter,14,152437,FALSE,David Wills,None,None,None,None,None,None,None,None,None,None
3OeFixYaFfs6KvKDlzP2LN,What's Simple Is True,singer-songwriter,Spirit,23,215866,FALSE,Jewel,None,None,None,None,None,None,None,None,None,None
3DLjO9iFIznY2PcX8c5wjt,There's a Song on the Jukebox,singer-songwriter,The Singer the Songwriter,13,183720,FALSE,David Wills,None,None,None,None,None,None,None,None,None,None
3iP7SpcISn7ShRFm7ehkTW,Break My Heart,singer-songwriter,Singer Songwriter 5,19,184224,FALSE,Nick Kingsley,James Grinder,None,None,None,None,None,None,None,None,None
6qQPzp3PVW9AjeR6n1y5aj,When I Pay You Back Someday,singer-songwriter,Singer Songer,26,172731,FALSE,Michael Feuerstack,Leif Vollebekk,None,None,None,None,None,None,None,None,None
21XTMHDnuRC2ZS8vPkpUI0,Surrounding Me,singer-songwriter,Surrounding Me,11,265549,FALSE,The Songwriter Initiative,Colby Key,None,None,None,None,None,None,None,None,None
3LNgBFTqXBHjl9j6Lv5PRK,I'm The Only One,singer-songwriter,20 #1’s: Singer-Songwriters,4,294013,FALSE,Melissa Etheridge,None,None,None,None,None,None,None,None,None,None
5c4T0gvgzWRLLFrfjsF5Xu,Stronger Woman,singer-songwriter,Greatest Hits,18,231373,FALSE,Jewel,None,None,None,None,None,None,None,None,None,None
0ptKXVvF6qrNAjm9HGG0Rw,Close To You,singer-songwriter,De Beste Singer Songwriter van Nederland 2,43,290680,FALSE,Michael Prins,None,None,None,None,None,None,None,None,None,None
1KPELk77TgAWFlsZgZspkN,Singers,singer-songwriter,Dark Bird Is Home,17,187506,FALSE,The Tallest Man On Earth,None,None,None,None,None,None,None,None,None,None
0Sc9gR17FPe35uRtVe1rD3,Bunga Terakhir,singer-songwriter,The Singer-Songwriter,36,290053,FALSE,Bebi Romeo,None,None,None,None,None,None,None,None,None,None
00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,ska,Let Go,72,204000,FALSE,Avril Lavigne,None,None,None,None,None,None,None,None,None,None
3OusR69EEggBUMr6IIFVU1,Skate,ska,Verano caliente ritmos para la aventura 2024 Top Hits 2,2,203122,FALSE,Bruno Mars,Anderson .Paak,Silk Sonic,None,None,None,None,None,None,None,None
3WTWh2WDk4j8GUCGj4xfOd,Skate,ska,An Evening With Silk Sonic,55,203122,FALSE,Bruno Mars,Anderson .Paak,Silk Sonic,None,None,None,None,None,None,None,None
16qqfJJwFhKZYRGEj0pSqH,Skate Vibration,ska,¡Hora de Patinar!,0,123933,FALSE,Charlie Brown Jr.,None,None,None,None,None,None,None,None,None,None
3M2l5Rh3qLjHzgVEWbyAbZ,Skanka,ska,Skanka,41,221147,FALSE,Hamdi,None,None,None,None,None,None,None,None,None,None
0x64vgR9XXJStiX3Rj3IJw,Skal,ska,Level 12,56,168927,FALSE,Miracle Of Sound,None,None,None,None,None,None,None,None,None,None
5NiGZ1JTKhTWg6IQ7mkzQ2,rain,ska,rain,48,165750,TRUE,skaiwater,None,None,None,None,None,None,None,None,None,None
1cpANF6zMBoFoxkoIjZHjv,Skating In Central Park,ska,Undercurrent,51,324200,FALSE,Bill Evans,Jim Hall,None,None,None,None,None,None,None,None,None
3h5Qa2cGAYPoyyQnrrqrPA,Skateboard P,ska,"Thank You, Mr. Tokyo",19,178586,FALSE,MadeinTYO,None,None,None,None,None,None,None,None,None,None
5pZctiRuY12nxYpxM3VbPH,Skal Brothers,ska,Keyboard Virtuoso,43,152693,FALSE,Tommy Flanagan,None,None,None,None,None,None,None,None,None,None
623rRTKwGmgjH6sjE9uWLh,Scatman (ski-ba-bop-ba-dop-bop),ska,Scatman's World,64,215973,FALSE,Scatman John,None,None,None,None,None,None,None,None,None,None
33OeHNGJA124QytVD0BeQK,SKAT (feat. DaBaby),ska,SKAT,46,231414,TRUE,Tory Lanez,DaBaby,None,None,None,None,None,None,None,None,None
72UCHNyJcymw81x0AKevho,Skateboard P (feat. Big Sean),ska,Skateboard P,44,242306,TRUE,MadeinTYO,Big Sean,None,None,None,None,None,None,None,None,None
5SQaQWvBDEAeug4EPyYEGE,Skankin' Sweet,ska,Chronology,53,252125,FALSE,Chronixx,None,None,None,None,None,None,None,None,None,None
7ix0dWaQaKHWY9TfJrETXg,Skante,ska,Skante,38,112547,FALSE,Bodybox,None,None,None,None,None,None,None,None,None,None
43P5sm3VJt3zLUhDk9kDDB,Skandalouz (ft. Nate Dogg),ska,All Eyez On Me,48,248693,TRUE,2Pac,Nate Dogg,None,None,None,None,None,None,None,None,None
7dRrGFypClyo0iNxSyxpnD,Skateaway,ska,Making Movies,38,378960,FALSE,Dire Straits,None,None,None,None,None,None,None,None,None,None
4GYGVb83KdpBszyMhaPh9O,Skater Dater (feat. Bb trickz & Elvia),ska,Vampire in Beverly Hills,44,154607,FALSE,Eyedress,Bb trickz,Elvia,None,None,None,None,None,None,None,None
1dkGTWxlpBpcFl3AfAPCcj,Skate or Die,ska,They Came From The Shadows,43,110800,FALSE,Teenage Bottlerocket,None,None,None,None,None,None,None,None,None,None
0Wi8ckTnmZX6N2HHRqyOf3,Sk8er Boi,ska,Let Go,37,204746,FALSE,Avril Lavigne,None,None,None,None,None,None,None,None,None,None
2UGyOB1uHT8j5oYuy62HuA,Skate Odyssey,ska,Set The Tone,41,218204,TRUE,Ghostface Killah,Raekwon,October London,None,None,None,None,None,None,None,None
